role,level,techstack,type,question
Machine Learning Engineer,Junior,TypeScript,Mixed,How would you ensure reliability and performance in Machine Learning Engineer with TypeScript?
Data Engineer,Senior,Node.js,Mixed,How would you ensure reliability and performance in Data Engineer with Node.js?
DevOps Engineer,Mid,PostgreSQL,Mixed,Design a system using DevOps Engineer and explain a real challenge you might face with PostgreSQL.
Frontend Developer,Senior,JavaScript,Mixed,How would you ensure reliability and performance in Frontend Developer with JavaScript?
Machine Learning Engineer,Junior,JavaScript,Mixed,How would you scale a system built with Machine Learning Engineer and handle failures in JavaScript?
Backend Developer,Mid,Kubernetes,Mixed,How would you debug a production issue in Backend Developer involving Kubernetes?
DevOps Engineer,Mid,JavaScript,Mixed,Design a system using DevOps Engineer and explain a real challenge you might face with JavaScript.
Machine Learning Engineer,Junior,PostgreSQL,Mixed,Design and justify architecture choices for Machine Learning Engineer using PostgreSQL.
Backend Developer,Mid,AWS,Mixed,Design and justify architecture choices for Backend Developer using AWS.
Full Stack Developer,Mid,PostgreSQL,Mixed,Design and justify architecture choices for Full Stack Developer using PostgreSQL.
Machine Learning Engineer,Mid,Docker,Mixed,Explain a real-world use case of Machine Learning Engineer and challenges in Docker.
DevOps Engineer,Junior,Next.js,Mixed,Explain how you would optimize and debug DevOps Engineer in Next.js.
Machine Learning Engineer,Senior,Docker,Mixed,Describe trade-offs when using Machine Learning Engineer in a high-scale Docker system.
DevOps Engineer,Mid,PostgreSQL,Mixed,How would you debug a production issue in DevOps Engineer involving PostgreSQL?
Backend Developer,Junior,AWS,Mixed,Design and justify architecture choices for Backend Developer using AWS.
Full Stack Developer,Junior,Node.js,Mixed,How would you debug a production issue in Full Stack Developer involving Node.js?
Full Stack Developer,Senior,Node.js,Mixed,How would you debug a production issue in Full Stack Developer involving Node.js?
DevOps Engineer,Mid,Next.js,Mixed,Describe trade-offs when using DevOps Engineer in a high-scale Next.js system.
Frontend Developer,Junior,Docker,Mixed,How would you scale a system built with Frontend Developer and handle failures in Docker?
Backend Developer,Junior,React,Mixed,How would you debug a production issue in Backend Developer involving React?
Frontend Developer,Mid,AWS,Mixed,Design a system using Frontend Developer and explain a real challenge you might face with AWS.
Frontend Developer,Junior,Node.js,Mixed,How would you ensure reliability and performance in Frontend Developer with Node.js?
Full Stack Developer,Junior,React,Mixed,How would you improve an existing Full Stack Developer system built with React?
Full Stack Developer,Mid,JavaScript,Mixed,Design a system using Full Stack Developer and explain a real challenge you might face with JavaScript.
Machine Learning Engineer,Senior,React,Mixed,How would you improve an existing Machine Learning Engineer system built with React?
Data Engineer,Senior,TypeScript,Mixed,Design a system using Data Engineer and explain a real challenge you might face with TypeScript.
Backend Developer,Senior,TypeScript,Mixed,How would you debug a production issue in Backend Developer involving TypeScript?
Frontend Developer,Mid,Node.js,Mixed,Explain Frontend Developer concepts and describe a real-world scenario using Node.js.
Full Stack Developer,Senior,JavaScript,Mixed,How would you debug a production issue in Full Stack Developer involving JavaScript?
DevOps Engineer,Mid,Python,Mixed,Explain a real-world use case of DevOps Engineer and challenges in Python.
Machine Learning Engineer,Senior,Docker,Mixed,How would you ensure reliability and performance in Machine Learning Engineer with Docker?
Frontend Developer,Junior,Python,Mixed,Describe trade-offs when using Frontend Developer in a high-scale Python system.
Machine Learning Engineer,Senior,React,Mixed,Explain a real-world use case of Machine Learning Engineer and challenges in React.
Frontend Developer,Junior,AWS,Mixed,How would you improve an existing Frontend Developer system built with AWS?
Full Stack Developer,Junior,Next.js,Mixed,How would you ensure reliability and performance in Full Stack Developer with Next.js?
Full Stack Developer,Senior,Next.js,Mixed,Explain how you would optimize and debug Full Stack Developer in Next.js.
DevOps Engineer,Senior,TypeScript,Mixed,How would you debug a production issue in DevOps Engineer involving TypeScript?
DevOps Engineer,Senior,React,Mixed,Explain DevOps Engineer concepts and describe a real-world scenario using React.
Frontend Developer,Mid,Kubernetes,Mixed,How would you scale a system built with Frontend Developer and handle failures in Kubernetes?
Data Engineer,Junior,PostgreSQL,Mixed,Design and justify architecture choices for Data Engineer using PostgreSQL.
Full Stack Developer,Junior,MongoDB,Mixed,How would you debug a production issue in Full Stack Developer involving MongoDB?
Data Engineer,Senior,Python,Mixed,How would you improve an existing Data Engineer system built with Python?
Backend Developer,Senior,PostgreSQL,Mixed,How would you debug a production issue in Backend Developer involving PostgreSQL?
Machine Learning Engineer,Senior,Node.js,Mixed,How would you improve an existing Machine Learning Engineer system built with Node.js?
DevOps Engineer,Mid,Python,Mixed,How would you ensure reliability and performance in DevOps Engineer with Python?
Machine Learning Engineer,Mid,TypeScript,Mixed,Design a system using Machine Learning Engineer and explain a real challenge you might face with TypeScript.
Data Engineer,Mid,JavaScript,Mixed,Explain a real-world use case of Data Engineer and challenges in JavaScript.
Full Stack Developer,Mid,PostgreSQL,Mixed,Design a system using Full Stack Developer and explain a real challenge you might face with PostgreSQL.
Frontend Developer,Junior,Kubernetes,Mixed,Describe trade-offs when using Frontend Developer in a high-scale Kubernetes system.
Full Stack Developer,Mid,JavaScript,Mixed,Explain a real-world use case of Full Stack Developer and challenges in JavaScript.
DevOps Engineer,Junior,JavaScript,Mixed,Design and justify architecture choices for DevOps Engineer using JavaScript.
Machine Learning Engineer,Junior,Kubernetes,Mixed,Describe trade-offs when using Machine Learning Engineer in a high-scale Kubernetes system.
Frontend Developer,Junior,JavaScript,Mixed,How would you ensure reliability and performance in Frontend Developer with JavaScript?
Backend Developer,Mid,MongoDB,Mixed,Explain a real-world use case of Backend Developer and challenges in MongoDB.
Machine Learning Engineer,Senior,Kubernetes,Mixed,How would you scale a system built with Machine Learning Engineer and handle failures in Kubernetes?
DevOps Engineer,Junior,TypeScript,Mixed,How would you debug a production issue in DevOps Engineer involving TypeScript?
DevOps Engineer,Mid,Next.js,Mixed,How would you scale a system built with DevOps Engineer and handle failures in Next.js?
Frontend Developer,Junior,TypeScript,Mixed,How would you scale a system built with Frontend Developer and handle failures in TypeScript?
Backend Developer,Senior,Node.js,Mixed,Design and justify architecture choices for Backend Developer using Node.js.
Frontend Developer,Mid,JavaScript,Mixed,How would you debug a production issue in Frontend Developer involving JavaScript?
Machine Learning Engineer,Senior,Next.js,Mixed,How would you debug a production issue in Machine Learning Engineer involving Next.js?
DevOps Engineer,Mid,TypeScript,Mixed,Design and justify architecture choices for DevOps Engineer using TypeScript.
Machine Learning Engineer,Senior,Python,Mixed,Explain how you would optimize and debug Machine Learning Engineer in Python.
Frontend Developer,Senior,React,Mixed,How would you ensure reliability and performance in Frontend Developer with React?
Backend Developer,Junior,MongoDB,Mixed,How would you ensure reliability and performance in Backend Developer with MongoDB?
Full Stack Developer,Mid,PostgreSQL,Mixed,How would you improve an existing Full Stack Developer system built with PostgreSQL?
DevOps Engineer,Junior,Node.js,Mixed,How would you scale a system built with DevOps Engineer and handle failures in Node.js?
Backend Developer,Mid,Node.js,Mixed,Explain how you would optimize and debug Backend Developer in Node.js.
Machine Learning Engineer,Junior,Kubernetes,Mixed,How would you debug a production issue in Machine Learning Engineer involving Kubernetes?
Machine Learning Engineer,Senior,Docker,Mixed,Explain a real-world use case of Machine Learning Engineer and challenges in Docker.
Frontend Developer,Junior,Kubernetes,Mixed,How would you ensure reliability and performance in Frontend Developer with Kubernetes?
Frontend Developer,Senior,PostgreSQL,Mixed,How would you improve an existing Frontend Developer system built with PostgreSQL?
Full Stack Developer,Mid,MongoDB,Mixed,Design and justify architecture choices for Full Stack Developer using MongoDB.
Machine Learning Engineer,Senior,TypeScript,Mixed,How would you scale a system built with Machine Learning Engineer and handle failures in TypeScript?
Machine Learning Engineer,Junior,Node.js,Mixed,Design and justify architecture choices for Machine Learning Engineer using Node.js.
Backend Developer,Junior,Python,Mixed,Explain a real-world use case of Backend Developer and challenges in Python.
Data Engineer,Mid,JavaScript,Mixed,Design and justify architecture choices for Data Engineer using JavaScript.
Frontend Developer,Junior,Node.js,Mixed,How would you improve an existing Frontend Developer system built with Node.js?
Data Engineer,Senior,TypeScript,Mixed,Describe trade-offs when using Data Engineer in a high-scale TypeScript system.
DevOps Engineer,Senior,JavaScript,Mixed,Explain how you would optimize and debug DevOps Engineer in JavaScript.
Machine Learning Engineer,Mid,MongoDB,Mixed,How would you improve an existing Machine Learning Engineer system built with MongoDB?
Machine Learning Engineer,Junior,TypeScript,Mixed,Design and justify architecture choices for Machine Learning Engineer using TypeScript.
Machine Learning Engineer,Junior,Kubernetes,Mixed,Explain how you would optimize and debug Machine Learning Engineer in Kubernetes.
Full Stack Developer,Mid,Node.js,Mixed,How would you ensure reliability and performance in Full Stack Developer with Node.js?
Data Engineer,Junior,Kubernetes,Mixed,How would you scale a system built with Data Engineer and handle failures in Kubernetes?
Backend Developer,Mid,Python,Mixed,Design and justify architecture choices for Backend Developer using Python.
Full Stack Developer,Junior,JavaScript,Mixed,Design and justify architecture choices for Full Stack Developer using JavaScript.
DevOps Engineer,Junior,Next.js,Mixed,Explain DevOps Engineer concepts and describe a real-world scenario using Next.js.
Backend Developer,Mid,AWS,Mixed,Explain how you would optimize and debug Backend Developer in AWS.
